Seas,Week,Team,Opponent,Unique_ID,Opponent_ID,Home/Away,Score,Opp_Score,W/L,Lag_Score,Prev_W/L,Penalties,Penalty_Yds,Pass_Cmp,Pass_Att,Pass_Yds,Pass_TD,INT_Thrown,Sk_Taken,SK_Yds,Pass_Long,Passer Rating,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Rec_Tgt,Receptions,Rec_Yds,Rec_TD,Rec_Lng,Fumble_Total,Fumbles_Lost,Def_INT,Def_INT_Yds,Def_INT_TD,Def_INT_Lng,PD,Def_Sk,Comb_Tkl,Solo_Tkl,Ast_Tkl,TFL,QBHits,Def_FR,Def_FR_Yds,Def_FR_TD,Force_Fum,K_Ret,K_Ret_Yds,K_Ret_YPR,K_Ret_TD,K_Ret_Lng,P_Ret,P_Ret_Yds,P_Ret_YPR,P_Ret_TD,P_Ret_Lng,XPM,XPA,FGM,FGA,Punts,Punt_Yds,Yards_Per_Punt,Punt_Lng,P_1D,P_1D_Perc,IAY,IAY_Per_Att,CAY,CAY_Per_CMP,CAY_Per_Att,P_YAC,P_YAC_Per_Cmp,P_Drops,P_Drop_Perc,BadTh,BadTh_Perc,Sk_Taken,QB_Blitzed,QB_Hurried,QB_Hits,QB_Pressured,QB_Pressured_Perc,Scrm,Yds_Per_Scrm,Rush_1D,Rush_YBC,Rush_YBC_Per_Att,Rush_YAC,Rush_YAC_Per_Att,Rush_BrkTkl,Rush_Att_Per_BrkTkl,Rec_1D,Rec_YBC,Rec_YBC_Per_Rec,Rec_YAC,Rec_YAC_Per_Rec,Rec_BrkTkl,Rec_BrkTkl_Per_Rec,Rec_Drop,Rec_Drop_Perc,Def_Air,Def_YAC,Def_Blitz,Def_Hrry,Def_QBKD,Def_Sk,Def_Pressure,Def_MTkl,Def_MTkl_Perc,opp_Penalties,opp_Penalty_Yds,opp_Pass_Cmp,opp_Pass_Att,opp_Pass_Yds,opp_Pass_TD,opp_INT_Thrown,opp_Sk_Taken,opp_SK_Yds,opp_Pass_Long,opp_Passer Rating,opp_Rush_Att,opp_Rush_Yds,opp_Rush_TD,opp_Rush_Lng,opp_Rec_Tgt,opp_Receptions,opp_Rec_Yds,opp_Rec_TD,opp_Rec_Lng,opp_Fumble_Total,opp_Fumbles_Lost,opp_Def_INT,opp_Def_INT_Yds,opp_Def_INT_TD,opp_Def_INT_Lng,opp_PD,opp_Def_Sk,opp_Comb_Tkl,opp_Solo_Tkl,opp_Ast_Tkl,opp_TFL,opp_QBHits,opp_Def_FR,opp_Def_FR_Yds,opp_Def_FR_TD,opp_Force_Fum,opp_K_Ret,opp_K_Ret_Yds,opp_K_Ret_YPR,opp_K_Ret_TD,opp_K_Ret_Lng,opp_P_Ret,opp_P_Ret_Yds,opp_P_Ret_YPR,opp_P_Ret_TD,opp_P_Ret_Lng,opp_XPM,opp_XPA,opp_FGM,opp_FGA,opp_Punts,opp_Punt_Yds,opp_Yards_Per_Punt,opp_Punt_Lng,opp_P_1D,opp_P_1D_Perc,opp_IAY,opp_IAY_Per_Att,opp_CAY,opp_CAY_Per_CMP,opp_CAY_Per_Att,opp_P_YAC,opp_P_YAC_Per_Cmp,opp_P_Drops,opp_P_Drop_Perc,opp_BadTh,opp_BadTh_Perc,opp_Sk_Taken,opp_QB_Blitzed,opp_QB_Hurried,opp_QB_Hits,opp_QB_Pressured,opp_QB_Pressured_Perc,opp_Scrm,opp_Yds_Per_Scrm,opp_Rush_1D,opp_Rush_YBC,opp_Rush_YBC_Per_Att,opp_Rush_YAC,opp_Rush_YAC_Per_Att,opp_Rush_BrkTkl,opp_Rush_Att_Per_BrkTkl,opp_Rec_1D,opp_Rec_YBC,opp_Rec_YBC_Per_Rec,opp_Rec_YAC,opp_Rec_YAC_Per_Rec,opp_Rec_BrkTkl,opp_Rec_BrkTkl_Per_Rec,opp_Rec_Drop,opp_Rec_Drop_Perc,opp_Def_Air,opp_Def_YAC,opp_Def_Blitz,opp_Def_Hrry,opp_Def_QBKD,opp_Def_Sk,opp_Def_Pressure,opp_Def_MTkl,opp_Def_MTkl_Perc
2018,15,PIT,NWE,2018PIT15,2018NWE15,Home,17,10,W,17,0,2,14,29,38,306,2,1,1,6,48,130.2,19,40,1,9,37,29,306,2,43,0,0,0,0,0,0,3,3,63,41,22,5,5,1,0,0,0,2,41,20.5,0,25,3,28,9.333333333,0,11,3,3,0,2,3,116,38.66666667,45,17,43.58974359,181,4.763157895,95,3.275862069,2.5,211,7.275862069,0,0,3,7.894736842,1,7,1,2,4,9.756097561,2,7.5,3,28,1.473684211,12,0.631578947,0,0,17,95,3.275862069,211,7.275862069,7,0.24137931,0,0,264,84,18,4,1,3,8,5,7.352941176,5,30,27,43,358,3,0,2,14,37,112.4,30,77,1,11,39,27,358,3,37,0,0,0,0,0,0,1,5,51,32,19,6,10,0,0,0,2,1,30,30,0,30,2,7,3.5,0,5,3,4,2,3,3,142,47.33333333,49,21,46.66666667,360,8.372093023,221,8.185185185,5.139534884,137,5.074074074,2,4.651162791,7,16.27906977,2,12,3,1,6,13.33333333,0,0,3,45,1.5,32,1.066666667,1,0.033333333,21,221,8.185185185,137,5.074074074,0,0,2,7.407407407,188,53,31,3,4,5,13,5,8.928571429
2018,16,PIT,NOR,2018PIT16,2018NOR16,Away,28,31,L,17,1,4,40,22,34,235,2,2,2,17,32,79.9,25,158,0,25,33,22,235,2,32,0,0,1,0,0,0,4,1,65,37,28,2,7,0,0,0,0,1,27,27,0,27,0,0,0,0,0,2,2,1,2,2,78,39,44,13,36.11111111,369,10.85294118,151,6.863636364,4.441176471,84,3.818181818,0,0,7,20.58823529,2,7,4,5,11,30.55555556,0,0,9,91,3.64,67,2.68,0,0,13,151,6.863636364,84,3.818181818,1,0.045454545,0,0,157,134,9,4,6,1,11,1,1.515151515,9,80,23,35,203,0,1,2,12,28,69.1,32,155,1,22,34,23,203,0,28,1,1,1,0,0,0,5,4,58,34,24,5,5,1,0,0,1,1,50,50,0,50,2,13,6.5,0,13,0,0,2,2,4,168,42,46,8,21.62162162,214,6.114285714,106,4.608695652,3.028571429,97,4.217391304,3,8.571428571,0,0,2,8,6,1,9,24.32432432,0,0,11,74,2.3125,81,2.53125,5,0.15625,8,106,4.608695652,97,4.217391304,2,0.086956522,3,13.04347826,83,41,23,8,0,4,12,9,13.43283582
2018,17,PIT,CIN,2018PIT17,2018CIN17,Home,16,13,W,28,0,6,79,33,50,380,3,0,3,16,49,108.7,18,65,0,16,49,33,380,3,49,3,2,1,27,0,27,8,2,46,41,5,4,5,0,0,0,1,2,20,10,0,20,0,0,0,0,0,2,2,2,2,2,98,49,57,21,39.62264151,461,9.22,210,6.363636364,4.2,170,5.151515152,0,0,14,28,3,17,1,3,7,12.96296296,1,5,2,28,1.555555556,37,2.055555556,2,0.111111111,21,210,6.363636364,170,5.151515152,1,0.03030303,0,0,165,161,19,1,3,2,6,7,13.20754717,3,15,13,19,133,2,0,3,26,28,123.4,24,102,0,20,19,13,133,2,28,1,0,0,0,0,0,3,0,62,46,16,1,0,0,0,0,0,3,77,25.66666667,0,33,1,2,2,0,2,1,1,1,1,5,219,43.8,51,7,31.81818182,86,4.526315789,52,4,2.736842105,81,6.230769231,1,5.263157895,4,21.05263158,3,13,3,2,8,32,3,6.3,7,52,2.166666667,50,2.083333333,1,0.041666667,7,52,4,81,6.230769231,3,0.230769231,1,7.692307692,147,183,10,3,0,0,3,4,6.060606061
2019,2,PIT,SEA,2019PIT2,2019SEA2,Home,26,28,L,3,0,6,54,27,47,276,0,1,1,0,45,65.6,13,32,0,7,47,27,276,0,45,1,0,0,0,0,0,0,1,68,50,18,5,5,2,0,0,0,2,43,21.5,0,26,0,0,0,0,0,0,0,1,1,5,228,45.6,58,11,22.91666667,465,9.893617021,136,5.037037037,2.893617021,140,5.185185185,6,12.76595745,8,17.0212766,1,13,13,2,16,32.65306122,1,7,1,23,1.769230769,9,0.692307692,0,0,11,136,5.037037037,140,5.185185185,1,0.037037037,6,22.22222222,266,176,10,7,4,1,12,8,10.52631579,8,55,14,20,195,2,0,4,35,44,134.4,25,72,1,21,19,14,195,2,44,1,1,0,0,0,0,6,4,61,42,19,7,4,3,5,0,3,1,21,21,0,21,0,0,0,0,0,3,3,0,0,8,376,47,60,6,25,197,9.85,99,7.071428571,4.95,96,6.857142857,2,10,3,15,4,6,2,4,10,41.66666667,0,0,4,50,2,22,0.88,2,0.08,6,99,7.071428571,96,6.857142857,4,0.285714286,2,14.28571429,232,186,23,6,1,4,11,5,7.575757576
2019,3,PIT,SFO,2019PIT3,2019SFO3,Away,20,24,L,26,0,5,78,20,34,187,2,1,1,7,45,92.4,16,81,1,23,34,20,187,2,45,1,0,0,0,0,0,3,4,75,53,22,6,7,3,33,0,1,0,0,0,0,0,2,12,6,0,11,2,2,2,2,5,224,44.8,52,10,28.57142857,261,7.676470588,91,4.55,2.676470588,96,4.8,2,5.882352941,10,29.41176471,1,10,2,1,4,11.11111111,1,7,5,15,0.9375,66,4.125,1,0.0625,10,91,4.55,96,4.8,0,0,2,10,202,165,36,3,2,4,10,4,5.063291139,9,75,18,26,312,3,1,0,0,39,131,42,259,2,34,26,18,312,3,39,0,0,1,0,0,0,8,4,60,32,28,9,7,0,0,0,0,1,13,13,0,13,2,4,2,0,4,5,5,2,3,2,75,37.5,39,14,53.84615385,187,7.192307692,92,5.111111111,3.538461538,220,12.22222222,1,3.846153846,6,23.07692308,0,7,0,2,2,7.142857143,2,5,13,137,3.261904762,122,2.904761905,1,0.023809524,14,92,5.111111111,220,12.22222222,0,0,1,5.555555556,142,193,4,2,2,4,8,7,10.44776119
2019,4,PIT,CIN,2019PIT4,2019CIN4,Home,27,3,W,20,0,6,42,14,27,174,2,1,2,14,76,81.4,22,79,0,10,26,14,174,2,76,2,1,2,21,0,14,5,1,67,55,12,4,8,4,0,0,1,2,42,21,0,21,1,0,0,0,0,2,2,2,2,6,314,52.33333333,60,5,17.24137931,156,5.777777778,34,2.428571429,1.259259259,140,10,2,7.407407407,8,29.62962963,2,7,6,3,11,33.33333333,4,3.8,5,29,1.318181818,50,2.272727273,2,0.090909091,5,34,2.428571429,140,10,2,0.142857143,2,14.28571429,186,89,24,2,7,1,10,9,11.84210526,8,54,20,36,250,1,2,2,10,33,63.4,19,66,1,14,34,20,250,1,33,2,2,1,27,0,27,3,1,68,51,17,4,8,1,0,0,2,2,37,18.5,0,27,2,8,4,0,4,2,2,1,1,6,243,40.5,48,12,31.57894737,285,7.916666667,137,6.85,3.805555556,113,5.65,1,2.777777778,11,30.55555556,2,12,4,1,7,18.42105263,0,0,4,25,1.315789474,41,2.157894737,1,0.052631579,12,137,6.85,113,5.65,4,0.2,1,5,121,122,17,4,7,1,12,10,12.82051282
2019,5,PIT,BAL,2019PIT5,2019BAL5,Home,23,26,L,27,1,4,37,27,31,260,2,0,0,0,43,124.6,25,66,1,21,30,27,260,2,43,1,1,1,0,0,0,6,8,62,42,20,9,12,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,99,49.5,62,12,38.70967742,80,2.580645161,51,1.888888889,1.64516129,209,7.740740741,0,0,2,6.451612903,0,12,2,0,2,6.451612903,0,0,5,25,1,41,1.64,2,0.08,12,51,1.888888889,209,7.740740741,2,0.074074074,0,0,86,77,36,3,2,8,14,3,4.615384615,3,15,24,34,247,3,2,4,25,50,96.1,29,173,0,29,33,24,247,3,50,2,1,1,3,0,3,7,1,53,39,14,4,1,1,0,0,0,5,101,20.2,0,26,1,14,14,0,14,2,2,1,1,3,131,43.66666667,47,12,31.57894737,268,7.882352941,137,5.708333333,4.029411765,110,4.583333333,2,5.882352941,5,14.70588235,4,13,4,1,9,23.07692308,1,17,11,90,3.103448276,83,2.862068966,2,0.068965517,12,137,5.708333333,110,4.583333333,0,0,2,8.333333333,107,220,27,1,0,1,2,13,19.6969697
2019,6,PIT,LAC,2019PIT6,2019LAC6,Away,24,17,W,23,0,11,76,21,31,203,1,1,1,11,35,100.2,19,77,1,21,30,21,203,1,35,2,1,3,11,0,10,8,5,76,57,19,10,6,0,0,0,0,3,42,14,0,20,1,13,13,0,13,2,2,3,3,4,175,43.75,45,9,28.125,268,8.64516129,121,5.761904762,3.903225806,82,3.904761905,1,3.225806452,7,22.58064516,1,14,2,2,5,15.15151515,1,21,3,36,1.894736842,41,2.157894737,0,0,9,121,5.761904762,82,3.904761905,0,0,1,4.761904762,97,64,23,3,1,5,9,5,6.172839506,4,43,32,48,211,0,2,0,0,20,58.6,16,35,0,7,46,32,211,0,20,1,1,1,0,0,0,4,3,56,36,20,4,6,1,0,0,2,3,65,21.66666667,0,24,2,69,34.5,1,68,1,1,2,3,5,232,46.4,58,14,29.16666667,212,4.416666667,81,2.53125,1.6875,130,4.0625,1,2.083333333,8,16.66666667,0,5,5,1,6,12.5,0,0,0,16,1,19,1.1875,1,0.0625,14,81,2.53125,130,4.0625,2,0.0625,1,3.125,103,103,2,3,2,3,8,11,16.41791045
2019,8,PIT,MIA,2019PIT8,2019MIA8,Home,27,14,W,24,1,6,45,15,20,132,1,1,0,0,26,87.9,36,124,1,20,19,15,132,1,26,0,0,2,32,0,26,10,1,49,28,21,1,6,2,9,1,0,1,9,9,0,9,2,14,7,0,9,3,3,1,1,4,185,46.25,59,7,35,91,4.55,6,0.4,0.3,126,8.4,0,0,5,25,0,4,2,0,2,9.523809524,1,2,9,53,1.472222222,71,1.972222222,3,0.083333333,7,6,0.4,126,8.4,5,0.333333333,0,0,230,106,7,8,4,1,14,8,14.03508772,6,55,23,35,282,1,1,1,10,35,88,30,109,2,19,34,23,282,1,35,3,1,0,0,0,0,1,2,49,37,12,3,4,2,-6,0,0,1,12,12,0,12,1,19,19,0,19,3,3,0,0,4,196,49,57,13,36.11111111,335,9.571428571,186,8.086956522,5.314285714,96,4.173913043,2,5.714285714,7,20,0,11,2,5,7,17.94871795,3,8.7,8,27,0.9,82,2.733333333,2,0.066666667,13,186,8.086956522,96,4.173913043,0,0,2,8.695652174,109,93,20,1,2,2,5,9,15.51724138
2019,9,PIT,IND,2019PIT9,2019IND9,Home,26,24,W,27,1,9,70,20,36,251,2,1,2,15,45,84.4,29,158,1,25,36,20,251,2,45,1,0,2,6,0,6,4,4,49,36,13,2,10,3,0,0,3,1,25,25,0,25,1,2,2,0,2,3,3,2,3,3,140,46.66666667,49,12,31.57894737,479,13.30555556,151,7.55,4.194444444,100,5,1,2.777777778,7,19.44444444,2,22,2,5,9,23.68421053,0,0,7,88,3.034482759,70,2.413793103,2,0.068965517,12,151,7.55,100,5,2,0.1,1,5,129,61,14,6,6,4,16,5,9.259259259,10,103,15,25,202,0,0,4,11,35,85.7,31,127,1,16,24,15,202,0,35,2,1,0,0,0,0,1,3,65,47,18,6,4,0,0,0,1,2,76,38,0,47,1,8,8,0,8,0,1,3,4,5,232,46.4,58,9,31.03448276,205,8.2,112,7.466666667,4.48,90,6,0,0,4,16,4,10,3,3,10,29.41176471,5,6.4,7,91,2.935483871,36,1.161290323,0,0,9,112,7.466666667,90,6,0,0,0,0,83,81,11,3,1,3,7,5,7.142857143
2019,10,PIT,LAR,2019PIT10,2019LAR10,Home,17,12,W,26,1,5,70,26,35,191,1,1,1,8,40,84.3,25,90,0,45,34,26,191,1,40,2,1,1,96,1,96,3,5,66,46,20,6,9,3,0,0,3,2,40,20,0,22,1,0,0,0,0,2,2,4,4,1,48,48,48,11,30.55555556,192,5.485714286,79,3.038461538,2.257142857,112,4.307692308,1,2.857142857,5,14.28571429,1,6,8,2,11,29.72972973,1,7,3,44,1.76,46,1.84,0,0,11,79,3.038461538,112,4.307692308,1,0.038461538,1,3.846153846,131,80,17,6,3,5,15,4,5.714285714,9,59,34,62,744,4,0,0,0,65,119.3,52,196,2,20,60,34,744,4,65,0,0,0,0,0,0,12,10,128,104,24,10,14,0,0,0,0,1,14,14,0,14,0,0,0,0,0,3,3,1,1,5,222,44.4,56,13,20.96774194,327,5.274193548,170,5,2.741935484,202,5.941176471,2,3.225806452,8,12.90322581,0,8,1,3,4,6.451612903,0,0,6,74,1.423076923,24,0.461538462,5,0.096153846,13,170,43.9,202,55.4,3,0.176470588,2,0.066666667,216,116,29,4,0,5,11,7,10
2019,11,PIT,CLE,2019PIT11,2019CLE11,Away,7,21,L,17,1,13,107,22,38,242,1,0,3,11,34,85.6,27,42,0,8,36,22,242,1,34,3,1,3,16,0,14,13,4,65,43,22,4,9,3,43,1,3,1,20,20,0,20,4,21,5.25,0,14,2,2,1,1,9,383,42.55555556,59,10,24.3902439,250,6.578947368,142,6.454545455,3.736842105,100,4.545454545,5,13.15789474,6,15.78947368,3,13,9,6,18,43.90243902,0,0,2,7,0.259259259,35,1.296296296,2,0.074074074,10,137,6.227272727,105,4.772727273,1,0.045454545,5,22.72727273,153,90,28,6,5,4,15,4,5.797101449,4,70,26,38,238,2,0,2,17,24,102.7,26,147,0,24,38,26,238,2,24,0,0,0,0,0,0,5,1,45,39,6,1,5,1,0,0,1,2,40,20,0,22,1,0,0,0,0,1,2,2,2,3,146,48.66666667,53,15,37.5,261,6.868421053,116,4.461538462,3.052631579,122,4.692307692,2,5.263157895,4,10.52631579,2,19,2,2,6,14.63414634,1,2,7,28,1.076923077,119,4.576923077,3,0.115384615,15,116,4.461538462,122,4.692307692,1,0.038461538,2,7.692307692,227,97,33,6,4,1,11,7,13.46153846
2019,12,PIT,CIN,2019PIT12,2019CIN12,Away,16,10,W,7,0,6,41,23,44,221,1,4,4,43,22,36.3,16,58,0,13,43,23,221,1,22,1,0,0,0,0,0,3,1,61,41,20,10,3,1,0,0,0,2,32,16,0,16,2,18,9,0,10,1,1,0,1,5,248,49.6,57,10,20.83333333,439,9.977272727,92,4,2.090909091,129,5.608695652,2,4.545454545,9,20.45454545,4,24,5,7,16,32.65306122,1,13,3,34,2.125,24,1.5,0,0,10,92,4,129,5.608695652,1,0.043478261,2,8.695652174,130,68,42,5,2,1,8,7,10.29411765,4,40,13,31,115,0,1,5,42,20,39,22,173,1,30,30,13,115,0,20,1,1,1,4,0,4,1,3,79,40,39,5,7,1,6,0,1,2,58,29,0,38,3,32,10.66666667,0,15,1,1,1,2,5,225,45,57,6,16.66666667,201,6.483870968,64,4.923076923,2.064516129,51,3.923076923,3,9.677419355,5,16.12903226,5,8,14,1,20,52.63157895,2,20.5,9,141,6.409090909,32,1.454545455,0,0,6,64,4.923076923,51,3.923076923,3,0.230769231,3,23.07692308,162,128,8,9,2,3,15,7,8.139534884
2019,13,PIT,CLE,2019PIT13,2019CLE13,Home,20,13,W,16,1,10,77,13,27,203,1,1,3,24,79,39.8,38,159,0,21,22,13,203,1,79,0,0,0,0,0,0,8,4,49,25,24,4,9,2,36,0,4,1,16,16,0,16,4,21,5.25,0,7,1,1,3,3,7,317,45.28571429,60,6,20,235,8.703703704,96,7.384615385,3.555555556,107,8.230769231,0,0,6,22.22222222,3,8,0,4,7,21.21212121,3,6.5,7,51,1.342105263,108,2.842105263,0,0,6,96,7.384615385,107,8.230769231,1,0.076923077,0,0,127,65,14,3,5,4,12,4,7.547169811,7,70,24,34,327,3,1,1,7,37,118.1,32,147,2,17,33,24,327,3,37,2,0,2,4,0,2,9,4,49,38,11,7,6,2,-20,0,1,2,20,10,0,17,3,10,3.333333333,0,6,5,5,2,3,1,37,37,37,15,42.85714286,299,8.794117647,197,8.208333333,5.794117647,130,5.416666667,1,2.941176471,6,17.64705882,1,14,4,1,6,17.14285714,0,0,9,47,1.46875,100,3.125,3,0.09375,15,197,8.208333333,130,5.416666667,1,0.041666667,1,4.166666667,158,73,45,6,2,4,12,9,15.51724138
2019,14,PIT,ARI,2019PIT14,2019ARI14,Away,23,17,W,20,1,10,85,14,21,212,1,1,1,13,44,95.7,32,124,1,17,18,14,212,1,44,1,0,1,16,0,16,5,5,61,41,20,6,8,1,0,0,1,3,72,24,0,34,2,14,7,0,13,2,2,2,2,4,173,43.25,53,10,45.45454545,253,12.04761905,124,8.857142857,5.904761905,88,6.285714286,1,4.761904762,2,9.523809524,1,8,2,3,6,26.08695652,1,9,7,36,1.125,88,2.75,3,0.09375,10,124,8.857142857,88,6.285714286,0,0,1,7.142857143,113,83,34,7,2,5,15,14,18.66666667,2,7,19,34,163,0,1,6,39,23,56.4,21,74,1,15,33,19,163,0,23,0,0,0,0,0,0,1,1,70,52,18,5,4,0,0,0,0,0,0,0,0,0,1,5,5,0,5,1,1,0,0,7,311,44.42857143,56,9,22.5,175,5.147058824,64,3.368421053,1.882352941,99,5.210526316,0,0,8,23.52941176,6,12,5,0,11,26.19047619,2,4,2,64,3.047619048,10,0.476190476,1,0.047619048,9,64,3.368421053,99,5.210526316,1,0.052631579,0,0,152,252,22,1,2,1,5,4,5.405405405
2019,15,PIT,BUF,2019PIT15,2019BUF15,Home,10,17,L,23,1,4,20,16,19,152,1,0,3,17,22,117.5,35,140,0,22,18,16,152,1,22,3,2,3,4,0,4,3,4,52,40,12,9,6,1,0,0,0,2,24,12,0,12,2,86,43,1,85,2,2,3,3,2,96,48,69,10,45.45454545,93,4.894736842,78,4.875,4.105263158,74,4.625,0,0,1,5.263157895,3,10,2,1,6,23.07692308,4,8.8,6,56,1.6,84,2.4,4,0.114285714,10,78,4.875,74,4.625,1,0.0625,0,0,104,81,22,4,2,4,10,7,11.86440678,5,49,17,39,146,1,0,6,41,37,62.6,23,104,0,38,37,17,146,1,37,2,1,1,0,0,0,4,1,64,39,25,5,6,1,0,0,0,5,82,16.4,0,22,2,22,11,0,15,0,0,3,3,7,300,42.85714286,67,7,15.55555556,400,10.25641026,61,3.588235294,1.564102564,85,5,3,7.692307692,10,25.64102564,6,31,3,5,14,30.43478261,1,7,4,49,2.130434783,55,2.391304348,4,0.173913043,7,61,3.588235294,85,5,3,0.176470588,3,17.64705882,45,88,12,1,5,1,7,7,9.85915493
2019,16,PIT,NYJ,2019PIT16,2019NYJ16,Away,10,16,L,10,0,6,30,23,38,202,1,4,4,24,34,43.9,14,51,0,17,36,23,202,1,34,3,1,1,33,0,33,4,1,62,44,18,5,5,4,0,0,2,3,63,21,0,24,2,20,10,0,13,1,1,1,1,5,215,43,58,8,19.04761905,338,8.894736842,118,5.130434783,3.105263158,84,3.652173913,2,5.263157895,10,26.31578947,4,12,9,3,16,38.0952381,0,0,5,33,2.357142857,18,1.285714286,0,0,8,118,5.130434783,84,3.652173913,4,0.173913043,2,8.695652174,123,16,26,4,3,1,9,10,13.88888889,8,94,18,32,218,2,1,1,11,41,85.2,24,103,0,15,29,18,218,2,41,1,1,0,0,0,0,2,1,48,40,8,1,3,0,0,0,0,7,179,25.57142857,0,37,3,48,16,0,21,1,2,0,1,4,204,51,59,9,27.27272727,252,7.875,109,6.055555556,3.40625,109,6.055555556,1,3.125,5,15.625,1,17,6,5,12,35.29411765,1,11,4,53,2.208333333,50,2.083333333,0,0,9,109,6.055555556,109,6.055555556,3,0.166666667,1,5.555555556,153,59,13,1,2,1,4,5,9.433962264
2019,17,PIT,BAL,2019PIT17,2019BAL17,Away,10,28,L,10,0,4,34,25,37,213,1,2,4,28,29,104,25,75,0,15,36,25,213,1,29,1,0,0,0,0,0,3,2,67,30,37,6,7,3,0,0,1,3,65,21.66666667,0,24,3,40,13.33333333,0,17,1,1,1,1,7,279,39.85714286,59,11,26.82926829,287,7.756756757,122,4.88,3.297297297,91,3.64,5,13.51351351,2,5.405405405,4,25,1,3,8,19.04761905,1,5,3,13,0.52,62,2.48,0,0,11,122,4.88,91,3.64,2,0.08,5,20,79,104,25,3,5,2,10,6,8.219178082,7,50,20,31,238,3,0,0,0,39,120.1,40,243,1,27,30,20,238,3,39,3,1,1,0,0,0,6,1,43,28,15,3,5,2,0,0,0,3,62,20.66666667,0,29,2,7,3.5,0,7,4,4,1,1,2,102,51,60,13,41.93548387,247,7.967741935,130,6.5,4.193548387,108,5.4,1,3.225806452,5,16.12903226,0,13,4,4,8,23.52941176,3,9,16,136,3.4,107,2.675,2,0.05,13,130,6.5,108,5.4,0,0,1,5,119,72,49,0,3,1,5,5,10.41666667
2020,2,PIT,DEN,2020PIT2,2020DEN2,Home,26,21,W,26,1,3,21,21,32,229,3,0,2,21,28,117.8,30,141,0,30,31,21,229,3,28,3,1,2,0,0,0,5,3,56,44,12,11,8,2,0,0,0,1,33,33,0,33,3,13,4.333333333,0,12,2,3,2,2,4,183,45.75,59,14,41.17647059,221,6.90625,124,5.904761905,3.875,105,5,3,9.375,4,12.5,2,7,4,3,9,25.71428571,1,11,5,78,2.6,63,2.1,4,0.133333333,14,124,5.904761905,105,5,1,0.047619048,3,14.28571429,163,116,71,12,5,3,20,5,8.196721311,5,56,22,33,216,1,0,0,0,31,95,26,107,1,25,32,22,216,1,31,4,1,0,0,0,0,5,1,75,55,20,2,7,2,-1,0,0,0,0,0,0,0,2,16,8,0,9,2,2,0,0,5,244,48.8,56,12,36.36363636,303,9.181818182,83,3.772727273,2.515151515,133,6.045454545,3,9.090909091,5,15.15151515,0,13,1,5,6,17.14285714,2,2.5,6,54,2.076923077,53,2.038461538,1,0.038461538,12,83,3.772727273,133,6.045454545,2,0.090909091,3,13.63636364,174,98,13,4,6,1,11,8,9.638554217
2020,3,PIT,HOU,2020PIT3,2020HOU3,Home,28,21,W,26,1,10,89,29,41,311,2,1,1,10,84,98.7,22,109,1,59,41,29,311,2,84,2,1,1,24,0,24,6,7,62,44,18,11,19,2,8,0,1,3,88,29.33333333,0,49,2,25,12.5,0,18,3,3,1,1,5,209,41.8,54,15,35.71428571,233,5.682926829,143,4.931034483,3.487804878,168,5.793103448,4,9.756097561,3,7.317073171,1,9,6,2,9,21.42857143,0,0,4,28,1.272727273,81,3.681818182,0,0,15,143,4.931034483,168,5.793103448,3,0.103448276,4,13.79310345,229,62,34,8,11,7,27,11,15.06849315,4,22,25,36,275,1,1,4,22,38,89.5,17,51,0,9,34,25,275,1,38,1,1,0,0,0,0,3,4,72,45,27,5,5,0,0,0,0,1,17,17,0,17,1,10,10,0,10,1,1,3,3,3,140,46.66666667,57,15,37.5,283,7.861111111,163,6.52,4.527777778,112,4.48,0,0,6,16.66666667,4,18,6,7,17,37.77777778,5,3.4,2,36,2.117647059,15,0.882352941,0,0,15,163,6.52,112,4.48,1,0.04,0,0,101,103,14,2,1,4,7,8,10
2020,5,PIT,PHI,2020PIT5,2020PHI5,Home,38,29,W,28,1,2,14,23,36,237,2,0,2,19,26,101.3,38,169,1,25,35,23,237,2,26,1,0,1,8,0,8,3,5,48,39,9,7,12,0,0,0,0,2,47,23.5,0,28,2,25,12.5,0,13,2,2,2,2,4,177,44.25,48,13,34.21052632,323,8.972222222,97,4.217391304,2.694444444,140,6.086956522,3,8.333333333,6,16.66666667,2,13,7,3,12,30.76923077,1,2,10,136,3.578947368,33,0.868421053,3,0.078947368,13,97,4.217391304,140,6.086956522,4,0.173913043,3,13.04347826,182,82,8,8,6,5,20,3,5.882352941,3,25,18,28,193,1,1,3,19,42,81.4,28,93,1,14,26,18,193,1,42,2,0,2,51,1,30,3,5,64,47,17,5,15,3,-25,0,1,1,15,15,0,15,1,8,8,0,8,2,2,1,1,6,307,51.16666667,61,9,29.03225806,159,5.678571429,82,4.555555556,2.928571429,111,6.166666667,1,3.571428571,4,14.28571429,3,15,5,6,14,41.17647059,3,5.7,6,45,1.607142857,48,1.714285714,0,0,9,82,4.555555556,111,6.166666667,0,0,1,5.555555556,170,168,9,2,9,5,17,12,15.78947368
